Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR40,OUT046,1341.3865
NCO14,OUT019,53.774517
NCN19,OUT045,3132.402
FDQ28,OUT019,369.29047
FDO13,OUT018,2359.297
FDK48,OUT013,1309.574
FDU07,OUT018,2239.6147
FDW20,OUT046,2075.827
FDV12,OUT010,266.92303
FDH24,OUT013,2578.117
FDV59,OUT049,3373.9275
FDK57,OUT045,2001.6705
FDL16,OUT027,1144.9313
NCQ17,OUT046,2438.0315
FDJ15,OUT018,2762.4768
FDX24,OUT049,1513.2167
FDT47,OUT046,1545.0292
FDT10,OUT049,966.7655
FDZ37,OUT018,1102.1501
FDW43,OUT027,6325.434
DRN36,OUT017,1545.0292
FDJ14,OUT045,1402.3163
FDA32,OUT013,3518.8184
FDJ38,OUT019,518.50275
FDQ57,OUT017,2468.2275
NCQ41,OUT019,494.69385
FDG56,OUT049,966.7655
DRC13,OUT027,3250.9553
FDV55,OUT035,2510.3137
FDQ49,OUT045,2687.4824
FDE29,OUT010,147.34383
FDR03,OUT013,3529.1782
FDD45,OUT049,1545.0292
FDN38,OUT010,735.68134
FDT56,OUT046,894.53937
FDT48,OUT045,3125.9163
FDU03,OUT049,2998.2715
FDC56,OUT010,380.85187
NCO43,OUT027,2678.7607
FDQ27,OUT017,1673.7855
FDR03,OUT046,3598.8076
DRH23,OUT010,150.34781
FDG22,OUT045,670.03644
NCJ42,OUT013,1688.1858
FDR24,OUT046,1422.9607
FDW60,OUT035,2955.8728
FDJ08,OUT013,3195.5547
DRL59,OUT018,734.7905
FDG60,OUT010,545.70105
FDW27,OUT017,2547.397
FDX14,OUT018,1025.0475
FDC20,OUT013,894.53937
NCS29,OUT018,3034.086
FDJ56,OUT046,1645.5427
FDB20,OUT019,208.72702
FDL28,OUT027,6325.434
FDW01,OUT018,2076.0342
FDL03,OUT046,3106.2014
FDX22,OUT049,3714.0825
FDJ21,OUT035,2573.4663
FDR31,OUT045,2531.3801
FDG21,OUT035,2547.397
FDS22,OUT027,1047.6401
FDK08,OUT035,1630.759
FDE17,OUT018,2120.3142
NCN30,OUT017,1545.0292
FDT50,OUT046,1545.0292
NCX42,OUT049,2658.4167
FDJ12,OUT035,3696.162
NCA18,OUT027,3054.886
FDP23,OUT019,530.9193
FDX12,OUT013,3910.803
FDN40,OUT018,2239.6147
FDV48,OUT035,1402.3163
NCY54,OUT013,2921.671
FDL16,OUT010,84.46244
FDR45,OUT018,3473.7788
FDJ52,OUT046,2641.4614
DRG01,OUT017,1322.2162
FDP52,OUT013,3905.5493
FDU58,OUT017,3195.5547
FDL02,OUT045,1768.2859
FDG28,OUT013,3910.803
FDA19,OUT035,2080.82
FDW46,OUT027,2023.4955
NCD43,OUT049,1684.7164
DRG39,OUT013,799.2448
NCF55,OUT049,628.81793
FDJ07,OUT046,1866.7255
FDE08,OUT046,2501.376
FDP56,OUT019,100.0192
FDT45,OUT045,828.1596
FDF17,OUT018,2851.0273
FDX44,OUT046,1374.2094
FDM28,OUT027,4805.904
FDI36,OUT049,3060.9578
FDS07,OUT045,1912.9382
FDD36,OUT045,1866.7255
FDW11,OUT046,969.6491
FDN40,OUT049,2501.376
NCQ18,OUT049,1545.0292
NCQ54,OUT017,2727.7764
NCS42,OUT045,1447.9214
DRH39,OUT010,208.72702
FDC09,OUT027,2716.7454
FDT08,OUT010,350.97498
FDC08,OUT035,3737.63
FDT20,OUT017,628.81793
FDS35,OUT035,1072.2314
FDX58,OUT018,2890.4878
FDW58,OUT046,1684.7164
DRD27,OUT046,1598.9465
FDH32,OUT019,254.19116
FDS26,OUT035,4239.9604
FDQ31,OUT046,1374.2094
FDP11,OUT018,2982.598
FDD58,OUT017,1630.759
FDM33,OUT045,3455.6658
FDZ16,OUT049,3195.5547
NCS29,OUT010,1821.5499
NCM18,OUT019,141.43214
FDP11,OUT049,3425.0232
NCC42,OUT017,2121.7178
DRM23,OUT046,2812.3054
NCN55,OUT027,5822.9893
FDK46,OUT013,4425.852
FDR01,OUT046,3106.1772
NCA05,OUT045,2438.0315
NCP43,OUT017,2947.5532
FDR12,OUT010,407.71368
FDQ01,OUT013,4150.624
FDM13,OUT046,2073.4531
FDQ19,OUT017,4001.5508
FDK56,OUT019,494.69385
NCX06,OUT010,534.15424
FDO56,OUT027,3054.886
FDU45,OUT045,1890.4226
FDI16,OUT019,150.34781
FDL32,OUT046,1937.3335
FDA07,OUT046,2100.2222
FDA14,OUT045,2422.0146
FDV46,OUT027,3468.3936
NCO07,OUT035,3512.6956
NCP41,OUT046,1638.5037
FDY60,OUT018,1774.9242
FDN38,OUT017,4247.4805
FDO15,OUT046,1158.3679
FDT60,OUT013,2012.4807
FDA55,OUT035,3794.6553
FDE02,OUT010,254.19116
DRJ39,OUT049,3654.0369
FDV34,OUT035,1142.842
FDS20,OUT027,5485.514
FDF02,OUT027,2673.838
FDW40,OUT017,2231.0837
NCB43,OUT046,3149.5337
FDR58,OUT017,1422.9607
DRJ59,OUT035,670.03644
NCD30,OUT017,1630.759
FDE14,OUT017,1625.1293
FDC28,OUT018,1477.7843
FDU16,OUT018,1069.3274
NCD19,OUT035,894.53937
FDU21,OUT046,628.81793
FDV59,OUT027,5307.4414
FDU03,OUT045,3293.498
FDC33,OUT010,496.2273
NCR42,OUT035,614.5329
DRH59,OUT035,1158.3679
NCM31,OUT035,2167.9307
FDS50,OUT035,3703.9075
FDP39,OUT046,863.3334
FDQ55,OUT013,1912.9382
FDV36,OUT019,329.8339
FDI05,OUT027,2265.261
FDS45,OUT027,2716.7454
FDA39,OUT045,670.03644
FDC37,OUT010,314.34915
FDJ60,OUT027,4365.824
DRQ35,OUT046,2012.4807
NCJ06,OUT046,2018.8024
NCY42,OUT018,2265.684
DRM37,OUT049,3106.8975
FDR14,OUT045,799.2448
FDE51,OUT049,672.09753
FDT33,OUT017,2790.929
FDR08,OUT013,1890.4226
FDE36,OUT010,397.35767
FDL22,OUT019,254.19116
FDR44,OUT013,2119.666
FDI56,OUT019,254.19116
FDE47,OUT010,334.52048
FDV27,OUT010,254.19116
FDV10,OUT049,670.03644
FDC40,OUT045,1402.3163
NCX41,OUT013,3621.7144
NCQ38,OUT027,2702.7083
FDV12,OUT027,2718.4116
FDE52,OUT017,1454.3094
FDG20,OUT027,4651.777
FDV16,OUT027,972.9207
FDI32,OUT017,1912.9382
FDJ32,OUT049,966.7655
FDN39,OUT018,2445.7883
FDY34,OUT017,2790.929
FDC14,OUT035,704.93396
FDA55,OUT017,3794.6553
FDZ50,OUT010,518.86755
DRG13,OUT049,2595.0723
FDP01,OUT013,2438.0315
NCG54,OUT017,2858.5183
FDM13,OUT045,2119.666
NCO18,OUT027,4708.8
NCW41,OUT013,2403.8164
FDM52,OUT027,3805.1875
NCF55,OUT035,614.5329
FDT09,OUT046,2161.193
NCM19,OUT035,1782.0226
FDW12,OUT018,2104.2974
FDP15,OUT019,686.6313
FDK36,OUT045,775.4447
FDZ25,OUT035,2955.8728
NCW06,OUT049,3149.5337
FDW60,OUT046,2915.47
DRC49,OUT013,2510.3137
NCT17,OUT035,3106.8975
NCN06,OUT018,2429.3713
FDC45,OUT013,2921.671
DRJ47,OUT019,458.01642
NCF06,OUT045,4242.853
FDE21,OUT010,334.39713
DRG27,OUT013,672.92004
FDW40,OUT049,2231.0837
NCO53,OUT046,3106.8975
FDE23,OUT049,672.09753
FDQ16,OUT046,1684.7164
FDS26,OUT045,4115.793
FDZ13,OUT010,100.0192
FDS14,OUT049,2403.8164
FDC10,OUT045,1937.3335
FDY16,OUT049,3195.5547
FDJ20,OUT035,2122.347
FDV43,OUT035,670.03644
FDZ32,OUT027,2716.7454
FDR23,OUT046,2812.3054
FDN24,OUT035,863.3334
FDE34,OUT027,5584.8555
FDU31,OUT013,3455.6658
FDW33,OUT018,1477.7843
FDU26,OUT046,1912.9382
FDE20,OUT027,4365.824
NCW05,OUT035,1638.5037
FDB22,OUT018,2239.6147
FDO56,OUT046,1937.3335
FDA19,OUT027,3403.7688
DRI39,OUT045,897.423
FDH52,OUT018,838.9661
FDZ50,OUT035,3327.7
NCN42,OUT035,2468.2275
FDB53,OUT013,2531.3801
DRG11,OUT017,1684.7164
DRK11,OUT027,3752.497
FDQ60,OUT017,2151.0627
FDT36,OUT017,617.4165
DRG25,OUT018,2851.0273
DRJ23,OUT046,3106.8975
FDG05,OUT035,2687.4824
NCK06,OUT018,1790.332
FDU52,OUT017,2484.2444
FDW07,OUT018,1102.1501
NCM17,OUT045,674.98114
FDA22,OUT045,2727.7764
NCA41,OUT018,2718.197
FDF38,OUT035,704.93396
FDH52,OUT046,997.56573
FDY58,OUT019,527.7712
FDZ16,OUT045,3195.5547
NCM18,OUT017,966.7655
FDA22,OUT018,2445.7883
NCJ43,OUT035,2858.5183
FDI34,OUT027,6325.434
FDG56,OUT046,966.7655
FDS34,OUT046,1937.3335
DRC01,OUT035,772.5611
FDQ04,OUT035,670.03644
FDK04,OUT035,894.53937
FDT51,OUT049,1934.3331
FDV26,OUT017,3229.7566
FDS04,OUT049,2304.176
FDW43,OUT018,3229.8325
FDQ28,OUT010,418.54767
NCK06,OUT017,2058.695
FDS23,OUT018,1804.9607
FDZ36,OUT019,518.50275
FDE56,OUT018,838.9661
FDW10,OUT027,4651.777
NCN14,OUT045,3132.402
NCQ18,OUT045,1545.0292
FDW08,OUT017,1684.7164
FDU43,OUT035,3965.895
FDR33,OUT010,314.34915
FDM24,OUT010,350.97498
NCZ05,OUT046,1638.5037
NCV41,OUT035,1819.8146
FDV11,OUT018,2586.2122
NCY05,OUT035,631.70154
FDV44,OUT018,2762.4768
FDW32,OUT049,1341.3865
NCU18,OUT027,3430.6565
NCC43,OUT035,4343.239
FDW19,OUT013,1782.0226
FDN31,OUT035,3132.402
FDI48,OUT045,800.3691
FDS24,OUT017,1503.0608
FDF46,OUT049,1912.9382
DRG23,OUT017,2484.2444
FDG14,OUT018,2120.3142
NCY30,OUT049,2915.47
FDO28,OUT018,1790.332
DRD24,OUT035,2167.9307
FDI33,OUT049,1422.9607
FDN32,OUT046,3149.5337
FDR16,OUT045,3575.8481
FDF26,OUT046,2501.376
NCN29,OUT018,632.98517
FDE20,OUT045,2790.929
FDA46,OUT046,3149.5337
FDU28,OUT045,3195.5547
FDQ48,OUT045,1710.8591
FDV36,OUT013,2034.6055
FDR14,OUT018,688.37036
FDP23,OUT017,3455.6658
FDP56,OUT013,772.5611
FDK48,OUT010,208.72702
FDR48,OUT046,2438.0315
NCY29,OUT049,897.423
FDM22,OUT018,700.3603
DRJ01,OUT013,2641.2852
FDZ43,OUT045,4001.5508
FDV03,OUT035,2484.2444
FDX11,OUT027,5555.223
NCA41,OUT027,5146.124
FDE38,OUT017,2681.5635
FDI27,OUT018,677.26526
FDN32,OUT013,3293.498
NCN43,OUT017,2058.695
FDB47,OUT027,5764.923
FDV03,OUT017,2484.2444
NCN30,OUT045,1545.0292
NCV54,OUT010,325.75406
FDV07,OUT013,1561.14
FDP07,OUT049,3060.9578
FDK48,OUT018,861.1997
FDM15,OUT019,381.75864
FDY19,OUT027,3054.886
FDK46,OUT046,4100.634
FDY11,OUT045,1152.3317
FDH09,OUT046,799.2448
FDO08,OUT027,4112.043
FDU14,OUT013,4202.187
FDD22,OUT027,3054.886
FDM27,OUT017,2687.4824
FDL02,OUT027,2732.812
NCA17,OUT035,2422.0146
FDE38,OUT019,397.35767
NCG07,OUT049,3149.5337
DRC27,OUT013,3736.1729
FDA27,OUT035,4195.9175
FDW40,OUT045,2231.0837
DRI11,OUT013,1912.9382
FDN50,OUT046,1545.0292
FDR12,OUT046,2875.65
FDT34,OUT027,2732.812
FDW11,OUT035,966.7655
NCO30,OUT027,5485.514
FDZ34,OUT017,3132.402
FDU45,OUT017,1890.4226
NCD42,OUT035,631.70154
FDX25,OUT045,2807.3655
NCR29,OUT046,897.423
FDX43,OUT019,407.71368
FDB04,OUT010,254.19116
FDR49,OUT027,1343.5159
FDS39,OUT018,1824.1503
FDW58,OUT045,1684.7164
FDG22,OUT019,37.96678
FDG31,OUT017,997.56573
NCV53,OUT027,5813.161
DRJ37,OUT035,2484.2444
FDV07,OUT035,1782.0226
FDW52,OUT018,2270.7466
FDT15,OUT045,3195.5547
FDD02,OUT018,1557.9265
FDM16,OUT035,1142.842
NCE55,OUT046,2875.65
FDB57,OUT018,3229.8325
FDQ04,OUT013,666.4933
FDQ47,OUT019,26.267622
FDY14,OUT019,755.4116
DRK37,OUT017,3132.402
FDO25,OUT017,3581.3005
FDL57,OUT046,4141.131
NCK29,OUT018,1642.2522
FDK46,OUT027,6875.2773
NCB43,OUT010,494.69385
DRE01,OUT027,5822.9893
FDC46,OUT018,2851.0273
FDQ23,OUT045,1684.7164
FDX38,OUT049,772.5611
FDG60,OUT018,3229.089
FDW55,OUT017,3826.9207
FDP39,OUT013,772.5611
FDB20,OUT018,1173.1267
FDV21,OUT017,2080.82
FDZ02,OUT013,1513.2167
FDP19,OUT027,3364.923
FDA38,OUT035,3910.803
FDH22,OUT045,2080.82
DRM11,OUT045,4121.1
FDO12,OUT027,5146.124
FDT14,OUT049,2018.8024
FDW34,OUT010,534.735
FDG04,OUT027,5309.7686
FDW59,OUT018,1135.8752
FDR33,OUT018,1477.7843
FDP32,OUT013,2122.347
FDL13,OUT027,5924.8555
FDD22,OUT013,1937.3335
FDV40,OUT027,2039.562
NCD55,OUT046,670.03644
FDQ20,OUT010,57.06366
FDD28,OUT045,894.53937
FDC39,OUT045,3581.3005
NCR17,OUT049,1866.7255
DRO35,OUT018,1635.9316
FDF40,OUT049,4187.029
FDR31,OUT018,2117.308
NCQ41,OUT017,3106.8975
FDP38,OUT046,775.4447
NCU54,OUT027,5817.046
FDG22,OUT018,525.05365
DRK59,OUT013,3668.1873
FDC37,OUT046,1638.5037
NCO42,OUT013,2573.4663
NCT42,OUT017,2484.2444
FDX27,OUT035,1625.1293
FDV40,OUT018,1009.27936
FDT45,OUT027,1700.4009
FDS47,OUT019,254.19116
FDR45,OUT035,3910.803
FDB03,OUT045,4035.7527
FDO49,OUT035,860.44977
FDU60,OUT027,4365.824
FDB26,OUT018,701.06537
FDB46,OUT017,3447.7568
FDQ37,OUT019,479.40717
FDN03,OUT017,4227.526
NCX30,OUT045,4202.187
FDK32,OUT019,350.97498
DRM47,OUT013,3132.402
NCO02,OUT046,1113.0967
FDP04,OUT013,1072.2314
NCO43,OUT049,1638.5037
FDD59,OUT013,1309.574
FDQ10,OUT017,2858.5183
FDW45,OUT035,2468.2275
NCK30,OUT049,4135.466
FDU31,OUT018,2953.1934
NCQ17,OUT019,369.29047
FDN01,OUT017,2858.5183
FDZ19,OUT049,2875.65
DRG37,OUT017,2484.2444
FDE32,OUT045,581.5134
FDO34,OUT049,2744.908
FDM04,OUT019,100.0192
FDZ25,OUT049,2875.65
FDU08,OUT049,1630.759
NCW30,OUT045,4242.853
NCM18,OUT013,966.7655
FDS22,OUT035,670.03644
NCH18,OUT017,3910.803
FDC23,OUT013,2947.5532
FDY46,OUT013,3195.5547
NCU06,OUT046,3922.681
FDX57,OUT045,1545.0292
FDX36,OUT027,5776.2573
FDL16,OUT045,772.5611
FDT16,OUT010,726.9046
FDN16,OUT018,1373.9847
FDC03,OUT046,3149.5337
DRF60,OUT013,3910.803
FDS27,OUT027,5300.162
FDP33,OUT010,760.9557
FDJ36,OUT018,1373.9847
NCR42,OUT013,607.2813
FDV14,OUT017,1342.3969
NCP42,OUT035,3132.402
FDB50,OUT027,2222.3535
NCC30,OUT027,4651.777
FDA23,OUT018,1329.7047
FDW16,OUT017,1422.9607
FDQ52,OUT010,420.5376
FDB58,OUT049,2231.0837
NCP29,OUT049,1075.1151
NCM05,OUT045,4232.131
FDO25,OUT013,3621.7144
NCM54,OUT046,2097.952
NCL54,OUT046,2875.65
FDL39,OUT010,473.9922
FDF53,OUT018,2604.9536
NCQ42,OUT035,2080.82
FDF58,OUT013,997.56573
FDZ04,OUT035,1072.2314
FDE26,OUT019,339.02606
FDS60,OUT017,2919.597
FDV58,OUT017,3043.8262
FDM04,OUT045,796.3612
FDE08,OUT035,2468.2275
NCB43,OUT049,3149.5337
FDU11,OUT010,329.8339
FDF22,OUT019,511.43274
FDE24,OUT013,2121.7178
DRJ49,OUT046,2073.4531
NCQ53,OUT035,3875.1472
NCL41,OUT013,617.4165
FDR22,OUT013,1782.0226
FDH04,OUT035,1545.0292
DRH15,OUT045,672.92004
FDY40,OUT049,772.5611
NCI17,OUT035,1513.2167
NCC18,OUT013,2921.671
FDY28,OUT027,5813.0894
FDB45,OUT027,2732.812
NCL30,OUT018,1844.9602
FDM10,OUT017,3512.6956
FDH22,OUT027,3364.923
NCZ53,OUT017,3106.8975
NCI18,OUT013,3794.6553
FDH14,OUT027,3430.6565
FDR36,OUT027,1047.6401
FDW01,OUT045,2438.0315
FDK02,OUT027,3109.297
FDJ02,OUT018,2104.2974
FDU55,OUT013,4794.1377
NCV18,OUT027,2438.1797
FDH14,OUT018,1771.2356
FDZ37,OUT045,1516.4298
FDX49,OUT049,3885.5903
NCD43,OUT046,1684.7164
FDZ07,OUT013,966.7655
FDK43,OUT035,2080.82
FDR32,OUT018,3229.8325
FDT39,OUT013,2438.0315
NCV54,OUT017,2001.6705
FDF38,OUT018,570.6567
FDV60,OUT046,2953.112
FDH44,OUT027,3847.2737
FDS21,OUT046,966.7655
NCL41,OUT045,631.70154
FDM46,OUT017,1545.0292
FDU27,OUT045,772.5611
NCJ54,OUT017,3964.6013
DRG51,OUT018,2226.4666
NCA29,OUT019,407.71368
FDR47,OUT045,3132.402
NCL19,OUT027,3377.966
DRG01,OUT049,1210.212
FDG10,OUT046,894.53937
NCV05,OUT049,2438.0315
NCH18,OUT019,507.8648
FDV14,OUT018,1057.8699
DRJ23,OUT035,3132.402
DRJ11,OUT046,3106.8975
FDZ03,OUT017,3229.7566
FDI27,OUT010,100.0192
FDJ14,OUT018,1069.3274
FDU32,OUT017,2001.6705
FDD47,OUT027,4646.858
DRF36,OUT035,3132.402
FDM21,OUT046,4227.694
FDV10,OUT018,570.6567
FDH60,OUT018,2762.4768
FDX47,OUT010,335.07538
FDT19,OUT019,458.01642
FDO11,OUT045,4227.526
FDH24,OUT027,4076.2058
FDL02,OUT018,1373.9847
FDB02,OUT049,2875.65
FDA43,OUT046,3149.5337
FDG52,OUT045,772.5611
DRC12,OUT013,3132.402
FDY37,OUT018,1774.9242
NCU18,OUT045,2167.9307
FDU09,OUT035,894.53937
DRJ25,OUT027,1362.5583
DRE12,OUT018,1635.9316
DRL47,OUT017,2058.695
DRK01,OUT046,1513.2167
FDC22,OUT019,479.40717
FDG44,OUT013,860.44977
FDW04,OUT035,2161.193
FDK09,OUT049,3922.681
NCN43,OUT035,2058.695
FDG04,OUT049,3149.5337
FDH32,OUT010,254.19116
DRI47,OUT017,2510.3137
DRE15,OUT013,1145.7257
FDY11,OUT035,1190.3131
FDO60,OUT049,674.98114
FDQ20,OUT018,595.69275
FDO57,OUT027,4112.043
FDT14,OUT019,325.75406
FDA57,OUT049,670.03644
DRN35,OUT017,628.81793
FDJ03,OUT046,772.5611
FDX28,OUT017,1670.3162
DRE25,OUT045,1447.9214
FDR09,OUT046,3701.5623
FDB23,OUT035,3844.4958
FDO08,OUT045,2704.4377
FDQ23,OUT049,1638.5037
FDW04,OUT013,2119.666
DRK13,OUT010,511.5141
NCL17,OUT027,3368.138
FDY21,OUT035,3132.402
FDJ38,OUT027,4979.1895
FDA37,OUT019,380.97522
FDV43,OUT013,672.09753
FDL36,OUT046,1513.2167
FDD53,OUT045,670.03644
FDZ19,OUT010,458.01642
FDV21,OUT045,2080.82
NCL54,OUT018,2586.2122
DRI47,OUT027,3794.5833
DRG03,OUT049,2438.0315
FDG21,OUT013,2422.0146
FDW03,OUT018,1407.7098
NCI55,OUT046,2075.827
DRC36,OUT019,488.8001
FDH22,OUT017,2080.82
FDV20,OUT045,2122.347
NCU41,OUT027,5146.124
FDN46,OUT027,2716.7454
FDK50,OUT045,2595.0723
NCA05,OUT027,3742.669
DRH01,OUT018,2586.2122
FDT08,OUT018,2223.598
FDM08,OUT018,3229.8325
FDZ07,OUT035,966.7655
FDS22,OUT017,772.5611
FDV35,OUT027,3768.514
FDI28,OUT010,208.72702
FDW58,OUT027,2732.812
FDT52,OUT045,4001.5508
FDY34,OUT046,2704.4377
FDR10,OUT046,2641.4614
FDK57,OUT017,2001.6705
FDR02,OUT027,2719.3894
FDX49,OUT046,3685.3188
FDQ20,OUT046,670.03644
DRK23,OUT045,4201.419
NCW06,OUT046,3149.5337
FDR31,OUT017,2573.4663
NCE43,OUT013,2790.929
DRO59,OUT027,2251.2239
FDN09,OUT049,3927.9346
FDR11,OUT046,2624.3298
FDO57,OUT013,2704.4377
NCX18,OUT017,3132.402
FDB05,OUT018,3567.8271
FDQ08,OUT018,838.9661
NCG43,OUT035,1545.0292
FDJ56,OUT013,1688.1858
FDA13,OUT010,40.552597
FDO56,OUT017,1937.3335
FDB37,OUT018,3393.5923
FDZ02,OUT018,1261.3782
FDQ24,OUT046,4147.151
FDM16,OUT013,1142.842
FDU35,OUT049,1598.9465
FDT35,OUT035,2790.929
NCX30,OUT049,3753.3044
FDG04,OUT017,3132.402
FDI12,OUT035,1454.3094
FDE35,OUT035,966.7655
NCP14,OUT027,2732.812
NCY53,OUT045,1735.8098
FDP49,OUT017,894.53937
FDQ04,OUT017,670.03644
FDM39,OUT035,2901.3403
FDO58,OUT019,397.35767
FDC56,OUT017,1926.6705
NCQ54,OUT046,2744.908
FDV10,OUT027,1047.6401
NCK17,OUT046,672.92004
NCF55,OUT027,947.48456
FDV33,OUT013,4115.793
NCH29,OUT019,254.19116
FDA37,OUT027,3326.2698
FDH46,OUT018,1373.9847
FDS25,OUT035,1886.518
FDH04,OUT027,2470.8645
FDX52,OUT046,3195.5547
NCD42,OUT017,631.70154
FDW47,OUT017,2058.695
FDL25,OUT027,2583.0298
NCJ06,OUT010,325.75406
FDY09,OUT013,2921.671
FDS40,OUT046,628.81793
FDH41,OUT017,3384.6042
FDG38,OUT035,1454.3094
FDU03,OUT027,4803.8145
FDV20,OUT046,2122.347
DRB13,OUT045,3195.5547
NCQ30,OUT013,2043.1976
NCH06,OUT013,4001.5508
FDU50,OUT018,1555.2957
NCO42,OUT019,312.65515
FDW09,OUT018,1069.3274
FDH04,OUT013,1422.9607
FDC21,OUT045,1688.1858
FDL21,OUT049,670.03644
FDM46,OUT010,300.6459
FDT22,OUT019,141.43214
FDB28,OUT035,3080.6968
FDI12,OUT018,1102.1501
FDA28,OUT045,2122.347
FDF59,OUT013,2080.82
FDM45,OUT027,3260.8584
FDQ56,OUT017,1341.3865
FDR46,OUT049,2527.4453
FDT01,OUT013,3502.0188
FDD16,OUT027,2055.089
NCU30,OUT010,381.17816
FDM40,OUT010,337.0734
FDI56,OUT035,1545.0292
NCS30,OUT013,2122.347
FDU08,OUT017,1630.759
FDX51,OUT027,5300.162
FDA43,OUT045,3132.402
FDX59,OUT010,28.45646
FDC37,OUT018,1329.7047
FDP58,OUT013,3910.6213
NCY42,OUT035,2167.9307
FDF21,OUT018,2762.4768
FDU10,OUT027,1037.4634
DRL47,OUT018,1720.2576
FDA58,OUT018,3309.2756
FDJ22,OUT049,3149.5337
FDK50,OUT046,2578.117
FDO38,OUT035,1309.574
DRF60,OUT035,3910.803
NCZ42,OUT019,515.5833
FDD35,OUT049,1866.7255
FDL25,OUT045,1545.0292
FDJ16,OUT013,894.53937
DRK59,OUT049,4218.5146
FDI50,OUT046,3922.681
NCB19,OUT045,1374.2094
DRI37,OUT035,966.7655
FDA14,OUT027,3742.669
FDC08,OUT018,3229.8325
FDS45,OUT046,1688.1858
FDI21,OUT049,1072.2314
DRJ47,OUT035,2858.5183
DRE37,OUT027,4830.0605
FDT55,OUT018,2246.0361
NCG42,OUT027,3403.7688
FDA31,OUT049,2875.65
NCW42,OUT046,3721.039
FDF50,OUT017,3106.8975
FDK56,OUT049,3149.5337
FDX10,OUT035,628.81793
NCK07,OUT027,4102.99
FDZ49,OUT017,3801.262
FDR33,OUT013,1688.1858
FDO44,OUT018,1575.0906
FDA20,OUT046,3149.5337
NCL30,OUT045,2080.82
FDI05,OUT019,153.78223
FDQ12,OUT018,3229.8325
FDH47,OUT017,1545.0292
FDH34,OUT018,2851.0273
FDF29,OUT046,2161.193
FDG40,OUT018,550.0897
NCE18,OUT017,4202.187
FDP21,OUT010,479.40717
FDY50,OUT013,1342.3969
FDB36,OUT049,2136.798
NCZ29,OUT049,2034.6055
FDU20,OUT018,1602.2065
FDO56,OUT013,1912.9382
FDW31,OUT049,3106.9788
DRH59,OUT013,1158.3679
NCB30,OUT017,3140.2817
FDK43,OUT027,3312.2327
FDW43,OUT045,3996.297
NCL19,OUT017,2161.2195
FDJ27,OUT046,1645.5427
FDC45,OUT046,2744.908
FDY40,OUT035,772.5611
NCM41,OUT035,1513.2167
NCK18,OUT019,397.35767
FDP37,OUT049,2073.4531
FDA27,OUT027,7475.1006
NCX30,OUT035,3736.1729
FDR09,OUT017,4078.8254
FDG08,OUT027,4651.777
NCU30,OUT013,2704.4377
FDB16,OUT017,1342.3969
FDM16,OUT017,1142.842
FDC48,OUT013,1309.574
NCF18,OUT046,3149.5337
FDU46,OUT018,1102.1501
FDH41,OUT018,3008.0183
NCN42,OUT010,347.96906
FDU49,OUT046,1374.2094
FDB20,OUT027,2281.3276
FDG50,OUT019,254.19116
FDW20,OUT045,2058.695
NCO55,OUT049,1638.5037
FDX48,OUT046,2501.376
FDU48,OUT046,2073.4531
FDR48,OUT019,350.97498
FDK27,OUT013,2058.695
FDT35,OUT013,2595.0723
FDN12,OUT049,1638.5037
NCE31,OUT019,42.741436
FDL21,OUT017,670.03644
FDV56,OUT017,1688.1858
FDR16,OUT017,3447.7568
NCP41,OUT049,1638.5037
FDJ27,OUT013,1638.5037
FDA07,OUT017,2100.2222
FDK55,OUT049,1404.5172
FDM33,OUT049,3721.039
FDY46,OUT046,3149.5337
FDD36,OUT046,1866.7255
FDB12,OUT027,2732.812
FDF28,OUT019,334.52048
NCE07,OUT019,339.02606
FDW50,OUT027,4093.1611
NCW18,OUT017,3875.1472
NCJ17,OUT019,254.19116
DRZ24,OUT010,325.75406
FDS07,OUT035,1912.9382
NCW05,OUT010,314.34915
FDZ22,OUT018,1173.1267
FDK02,OUT046,1866.7255
FDZ45,OUT027,5349.4517
FDL25,OUT046,1422.9607
FDS08,OUT045,2858.5183
NCZ42,OUT027,6342.9624
FDX57,OUT035,1545.0292
FDF21,OUT046,3195.5547
FDJ56,OUT018,1365.1777
FDX10,OUT013,628.81793
DRG48,OUT035,2510.3137
DRN37,OUT046,2681.5635
NCY41,OUT018,480.77347
FDN28,OUT045,1688.1858
FDE34,OUT045,2766.3484
FDR10,OUT045,2641.2852
FDC32,OUT017,1545.0292
DRG13,OUT046,2595.0723
FDP59,OUT049,1684.7164
NCT53,OUT010,397.35767
FDL57,OUT027,5880.4917
FDN32,OUT010,494.69385
FDK09,OUT018,3284.6575
FDA52,OUT010,395.1408
FDC57,OUT049,3195.5547
FDI09,OUT035,4001.5508
NCB07,OUT046,3060.9578
FDP26,OUT035,1638.5037
FDP40,OUT027,3054.886
FDL15,OUT013,2484.2444
FDV07,OUT046,1782.0226
FDS03,OUT017,1072.2314
FDE50,OUT049,3149.5337
FDQ15,OUT017,1322.2162
FDQ33,OUT010,350.97498
FDT22,OUT013,894.53937
DRO35,OUT035,1912.9382
FDJ41,OUT049,4105.9414
FDQ27,OUT035,1688.1858
FDC26,OUT017,1819.8146
NCF43,OUT027,3430.6565
NCR50,OUT035,2484.2444
FDE39,OUT018,1588.2756
FDN49,OUT027,1043.5039
DRG11,OUT035,1684.7164
