Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU30,OUT049,2621.399
FDC56,OUT027,3176.9385
FDK27,OUT018,1806.4481
NCK18,OUT017,2714.2659
FDB52,OUT019,684.1514
DRG25,OUT027,4992.2603
FDZ13,OUT049,840.70123
FDB57,OUT019,721.81006
FDR40,OUT046,1357.3081
NCO14,OUT019,-27.694374
NCN19,OUT045,3136.1628
FDQ28,OUT019,403.15784
FDO13,OUT018,2398.2292
FDK48,OUT013,1282.487
FDU07,OUT018,2216.9126
FDW20,OUT046,2046.341
FDV12,OUT010,277.053
FDH24,OUT013,2578.9485
FDV59,OUT049,3439.6685
FDK57,OUT045,1978.3539
FDL16,OUT027,1270.9624
NCQ17,OUT046,2462.4426
FDJ15,OUT018,2888.9521
FDX24,OUT049,1504.1582
FDT47,OUT046,1544.7057
FDT10,OUT049,1004.15393
FDZ37,OUT018,1152.9562
FDW43,OUT027,6168.134
DRN36,OUT017,1533.8976
FDJ14,OUT045,1301.5566
FDA32,OUT013,3433.0332
FDJ38,OUT019,536.2188
FDQ57,OUT017,2453.3813
NCQ41,OUT019,531.65845
FDG56,OUT049,993.70264
DRC13,OUT027,3166.0718
FDV55,OUT035,2466.238
FDQ49,OUT045,2559.7722
FDE29,OUT010,186.55273
FDR03,OUT013,3507.8174
FDD45,OUT049,1504.1582
FDN38,OUT010,829.4751
FDT56,OUT046,937.8021
FDT48,OUT045,3191.6934
FDU03,OUT049,2976.2844
FDC56,OUT010,311.80518
NCO43,OUT027,2602.7737
FDQ27,OUT017,1674.0309
FDR03,OUT046,3541.2756
DRH23,OUT010,176.19513
FDG22,OUT045,717.1675
NCJ42,OUT013,1650.6401
FDR24,OUT046,1422.7906
FDW60,OUT035,2848.0461
FDJ08,OUT013,3122.6218
DRL59,OUT018,619.0494
FDG60,OUT010,688.146
FDW27,OUT017,2471.9575
FDX14,OUT018,1085.3287
FDC20,OUT013,914.204
NCS29,OUT018,3668.5867
FDJ56,OUT046,1668.2344
FDB20,OUT019,271.4157
FDL28,OUT027,6168.134
FDW01,OUT018,2236.404
FDL03,OUT046,3097.113
FDX22,OUT049,3587.5552
FDJ21,OUT035,2480.9258
FDR31,OUT045,2469.2703
FDG21,OUT035,2489.4927
FDS22,OUT027,1177.3192
FDK08,OUT035,1615.9563
FDE17,OUT018,2247.4
NCN30,OUT017,1538.7914
FDT50,OUT046,1544.7057
NCX42,OUT049,2621.399
FDJ12,OUT035,3569.9707
NCA18,OUT027,2988.6907
FDP23,OUT019,547.57947
FDX12,OUT013,3899.4705
FDN40,OUT018,2216.9126
FDV48,OUT035,1307.2151
NCY54,OUT013,2847.9475
FDL16,OUT010,86.74664
FDR45,OUT018,3558.8262
FDJ52,OUT046,2588.4683
DRG01,OUT017,1301.0663
FDP52,OUT013,3884.262
FDU58,OUT017,3146.4683
FDL02,OUT045,1675.3682
FDG28,OUT013,3907.09
FDA19,OUT035,2060.995
FDW46,OUT027,2072.6018
NCD43,OUT049,1669.5717
DRG39,OUT013,816.2071
NCF55,OUT049,685.20856
FDJ07,OUT046,1883.0613
FDE08,OUT046,2459.6538
FDP56,OUT019,54.22462
FDT45,OUT045,894.8142
FDF17,OUT018,2874.3284
FDX44,OUT046,1370.134
FDM28,OUT027,4798.908
FDI36,OUT049,3097.113
FDS07,OUT045,1893.091
FDD36,OUT045,1874.7216
FDW11,OUT046,998.59186
FDN40,OUT049,2462.4426
NCQ18,OUT049,1539.1437
NCQ54,OUT017,2714.2659
NCS42,OUT045,1446.8453
DRH39,OUT010,258.8086
FDC09,OUT027,2702.1013
FDT08,OUT010,377.8379
FDC08,OUT035,3714.162
FDT20,OUT017,684.85614
FDS35,OUT035,1071.6841
FDX58,OUT018,2895.0352
FDW58,OUT046,1669.5717
DRD27,OUT046,1610.1598
FDH32,OUT019,288.47705
FDS26,OUT035,4104.997
FDQ31,OUT046,1375.696
FDP11,OUT018,3229.3972
FDD58,OUT017,1609.8075
FDM33,OUT045,3450.3818
FDZ16,OUT049,3151.8792
NCS29,OUT010,998.5209
NCM18,OUT019,154.99194
FDP11,OUT049,3513.3933
NCC42,OUT017,2150.8708
DRM23,OUT046,2867.4863
NCN55,OUT027,6007.06
FDK46,OUT013,4073.3884
FDR01,OUT046,3187.9214
NCA05,OUT045,2457.6375
NCP43,OUT017,2900.8247
FDR12,OUT010,436.30615
FDQ01,OUT013,3999.6003
FDM13,OUT046,2113.0732
FDQ19,OUT017,3902.9592
FDK56,OUT019,429.41693
NCX06,OUT010,519.36475
FDO56,OUT027,2995.6826
FDU45,OUT045,1867.1882
FDI16,OUT019,190.18423
FDL32,OUT046,1902.145
FDA07,OUT046,2058.3586
FDA14,OUT045,2453.3813
FDV46,OUT027,3303.4272
NCO07,OUT035,3466.7195
NCP41,OUT046,1669.5717
FDY60,OUT018,1931.5028
FDN38,OUT017,4093.7642
FDO15,OUT046,1183.4664
FDT60,OUT013,2016.1017
FDA55,OUT035,3716.0454
FDE02,OUT010,312.63138
DRJ39,OUT049,3667.6694
FDV34,OUT035,1179.3656
FDS20,OUT027,5168.432
FDF02,OUT027,2624.8198
FDW40,OUT017,2189.6335
NCB43,OUT046,3139.9463
FDR58,OUT017,1416.8763
DRJ59,OUT035,714.1044
NCD30,OUT017,1609.8075
FDE14,OUT017,1544.9402
FDC28,OUT018,1443.3594
FDU16,OUT018,1124.4464
NCD19,OUT035,932.7836
FDU21,OUT046,690.7706
FDV59,OUT027,5394.372
FDU03,OUT045,3169.3894
FDC33,OUT010,487.0491
NCR42,OUT035,684.85614
DRH59,OUT035,1177.5521
NCM31,OUT035,2150.8708
FDS50,OUT035,3705.74
FDP39,OUT046,891.4541
FDQ55,OUT013,1894.1509
FDV36,OUT019,411.2954
FDI05,OUT027,2258.0754
FDS45,OUT027,2702.1013
FDA39,OUT045,712.66034
FDC37,OUT010,311.35507
FDJ60,OUT027,4304.8364
DRQ35,OUT046,2021.1982
NCJ06,OUT046,1939.2715
NCY42,OUT018,2234.3777
DRM37,OUT049,3142.1606
FDR14,OUT045,834.78674
FDE51,OUT049,725.23047
FDT33,OUT017,2730.1548
FDR08,OUT013,1840.9841
FDE36,OUT010,410.31754
FDL22,OUT019,279.46832
FDR44,OUT013,2098.2522
FDI56,OUT019,274.46753
FDE47,OUT010,384.7181
FDV27,OUT010,263.04355
FDV10,OUT049,721.5481
FDC40,OUT045,1307.2151
NCX41,OUT013,3545.4424
NCQ38,OUT027,2628.9336
FDV12,OUT027,2655.1682
FDE52,OUT017,1395.2726
FDG20,OUT027,4673.8403
FDV16,OUT027,1146.5416
FDI32,OUT017,1893.091
FDJ32,OUT049,1000.5445
FDN39,OUT018,2500.4597
FDY34,OUT017,2730.1548
FDC14,OUT035,723.4242
FDA55,OUT017,3722.3662
FDZ50,OUT010,526.603
DRG13,OUT049,2615.545
FDP01,OUT013,2466.5513
NCG54,OUT017,2863.2556
FDM13,OUT045,2111.057
NCO18,OUT027,4768.9937
NCW41,OUT013,2440.7605
FDM52,OUT027,3817.3306
NCF55,OUT035,684.85614
FDT09,OUT046,2125.09
NCM19,OUT035,1792.073
FDW12,OUT018,2237.2996
FDP15,OUT019,696.2026
FDK36,OUT045,817.64404
FDZ25,OUT035,2877.9897
NCW06,OUT049,3139.9463
FDW60,OUT046,2914.774
DRC49,OUT013,2450.93
NCT17,OUT035,3136.1628
NCN06,OUT018,2385.8928
FDC45,OUT013,2842.5469
DRJ47,OUT019,504.0425
NCF06,OUT045,4085.3938
FDE21,OUT010,352.156
DRG27,OUT013,696.98566
FDW40,OUT049,2164.904
NCO53,OUT046,3142.1606
FDE23,OUT049,725.23047
FDQ16,OUT046,1696.2684
FDS26,OUT045,4092.499
FDZ13,OUT010,83.50541
FDS14,OUT049,2458.085
FDC10,OUT045,1887.477
FDY16,OUT049,3151.8792
FDJ20,OUT035,2075.269
FDV43,OUT035,715.6336
FDZ32,OUT027,2702.1013
FDR23,OUT046,2860.8904
FDN24,OUT035,894.8142
FDE34,OUT027,5184.3975
FDU31,OUT013,3437.0596
FDW33,OUT018,1443.3594
FDU26,OUT046,1874.6458
FDE20,OUT027,4340.1777
NCW05,OUT035,1669.2194
FDB22,OUT018,2226.282
FDO56,OUT046,1902.145
FDA19,OUT027,3312.9893
DRI39,OUT045,932.7836
FDH52,OUT018,760.84125
FDZ50,OUT035,3169.3894
NCN42,OUT035,2453.3813
FDB53,OUT013,2438.0732
DRG11,OUT017,1695.9161
DRK11,OUT027,3744.5476
FDQ60,OUT017,2045.6207
FDT36,OUT017,688.9018
DRG25,OUT018,2886.6648
DRJ23,OUT046,3142.1606
FDG05,OUT035,2610.1455
NCK06,OUT018,1801.609
FDU52,OUT017,2460.4263
FDW07,OUT018,1162.1761
NCM17,OUT045,719.316
FDA22,OUT045,2716.4802
NCA41,OUT018,2886.6648
FDF38,OUT035,723.4242
FDH52,OUT046,1006.10657
FDY58,OUT019,707.13947
FDZ16,OUT045,3146.4683
NCM18,OUT017,1000.1921
FDA22,OUT018,2494.8032
NCJ43,OUT035,2833.312
FDI34,OUT027,6168.134
FDG56,OUT046,1004.15393
FDS34,OUT046,1902.145
DRC01,OUT035,823.7929
FDQ04,OUT035,711.0186
FDK04,OUT035,931.88763
FDT51,OUT049,1799.4633
FDV26,OUT017,3148.6826
FDS04,OUT049,2164.904
FDW43,OUT018,3513.2869
FDQ28,OUT010,380.95047
NCK06,OUT017,2033.0172
FDS23,OUT018,1889.7715
FDZ36,OUT019,536.2188
FDE56,OUT018,773.2452
FDW10,OUT027,4671.5156
NCN14,OUT045,3136.1628
NCQ18,OUT045,1538.7914
FDW08,OUT017,1669.2194
FDU43,OUT035,3876.679
FDR33,OUT010,303.4661
FDM24,OUT010,388.27484
NCZ05,OUT046,1669.5717
NCV41,OUT035,1859.5635
FDV11,OUT018,2639.4846
NCY05,OUT035,688.9018
FDV44,OUT018,2876.6157
FDW32,OUT049,1357.3081
NCU18,OUT027,3323.6028
NCC43,OUT035,4086.1042
FDW19,OUT013,1775.621
FDN31,OUT035,3133.9485
FDI48,OUT045,823.7929
FDS24,OUT017,1423.0251
FDF46,OUT049,1895.107
DRG23,OUT017,2443.2854
FDG14,OUT018,2241.5557
NCY30,OUT049,2909.0906
FDO28,OUT018,1801.609
DRD24,OUT035,2150.8708
FDI33,OUT049,1417.2286
FDN32,OUT046,3139.9463
FDR16,OUT045,3477.025
FDF26,OUT046,2477.7446
NCN29,OUT018,601.9067
FDE20,OUT045,2730.1548
FDA46,OUT046,3139.9463
FDU28,OUT045,3146.4683
FDQ48,OUT045,1615.9563
FDV36,OUT013,2044.079
FDR14,OUT018,679.07697
FDP23,OUT017,3464.0923
FDP56,OUT013,801.69574
FDK48,OUT010,258.8086
FDR48,OUT046,2450.7893
NCY29,OUT049,933.13605
FDM22,OUT018,667.86743
DRJ01,OUT013,2606.2888
FDZ43,OUT045,3912.7932
FDV03,OUT035,2460.4263
FDX11,OUT027,5122.024
NCA41,OUT027,5177.613
FDE38,OUT017,2716.4802
FDI27,OUT018,591.97626
FDN32,OUT013,3143.3286
NCN43,OUT017,2033.0172
FDB47,OUT027,5630.2905
FDV03,OUT017,2460.4263
NCN30,OUT045,1538.7914
NCV54,OUT010,370.27936
FDV07,OUT013,1677.9502
FDP07,OUT049,3094.3193
FDK48,OUT018,946.906
FDM15,OUT019,410.4822
FDY19,OUT027,2988.6907
FDK46,OUT046,4057.92
FDY11,OUT045,1078.8392
FDH09,OUT046,835.13916
FDO08,OUT027,4179.031
FDU14,OUT013,4120.7104
FDD22,OUT027,3025.6235
FDM27,OUT017,2559.7722
FDL02,OUT027,2656.5054
NCA17,OUT035,2453.3813
FDE38,OUT019,421.74515
NCG07,OUT049,3139.9463
DRC27,OUT013,3863.229
FDA27,OUT035,4031.7446
FDW40,OUT045,2163.4746
DRI11,OUT013,1876.1755
FDN50,OUT046,1539.8119
FDR12,OUT046,2874.0186
FDT34,OUT027,2701.7168
FDW11,OUT035,998.23944
NCO30,OUT027,5168.432
FDZ34,OUT017,3136.1628
FDU45,OUT017,1886.7347
NCD42,OUT035,688.9018
FDX25,OUT045,2946.987
NCR29,OUT046,933.13605
FDX43,OUT019,444.45242
FDB04,OUT010,252.56996
FDR49,OUT027,1346.685
FDS39,OUT018,1929.1322
FDW58,OUT045,1669.2194
FDG22,OUT019,-49.78287
FDG31,OUT017,1040.8728
NCV53,OUT027,6002.946
DRJ37,OUT035,2457.6375
FDV07,OUT035,1792.073
FDW52,OUT018,2427.7144
FDT15,OUT045,3148.6826
FDD02,OUT018,1673.2446
FDM16,OUT035,1179.3656
NCE55,OUT046,2835.3284
FDB57,OUT018,3399.4785
FDQ04,OUT013,697.05396
FDQ47,OUT019,0.57022405
FDY14,OUT019,817.70105
DRK37,OUT017,3136.1628
FDO25,OUT017,3563.8335
FDL57,OUT046,4075.759
NCK29,OUT018,1823.0391
FDK46,OUT027,6290.3975
NCB43,OUT010,506.77313
DRE01,OUT027,6007.06
FDC46,OUT018,2874.3284
FDQ23,OUT045,1669.2194
FDX38,OUT049,823.55853
FDG60,OUT018,3542.4526
FDW55,OUT017,3797.1877
FDP39,OUT013,799.0644
FDB20,OUT018,1075.2064
FDV21,OUT017,2062.6658
FDZ02,OUT013,1520.8634
FDP19,OUT027,3227.2664
FDA38,OUT035,3892.6538
FDH22,OUT045,2062.6658
DRM11,OUT045,4058.431
FDO12,OUT027,5177.613
FDT14,OUT049,1992.3867
FDW34,OUT010,675.5515
FDG04,OUT027,5029.3574
FDW59,OUT018,1154.0441
FDR33,OUT018,1470.0562
FDP32,OUT013,2044.079
FDL13,OUT027,6043.279
FDD22,OUT013,1876.1755
FDV40,OUT027,2072.2168
NCD55,OUT046,715.986
FDQ20,OUT010,-49.132168
FDD28,OUT045,931.88763
FDC39,OUT045,3563.8335
NCR17,OUT049,1876.7377
DRO35,OUT018,1677.3534
FDF40,OUT049,4054.4875
FDR31,OUT018,2238.833
NCQ41,OUT017,3136.1628
FDP38,OUT046,817.99646
NCU54,OUT027,5646.5977
FDG22,OUT018,457.90918
DRK59,OUT013,3759.1187
FDC37,OUT046,1669.5717
NCO42,OUT013,2450.93
NCT42,OUT017,2457.6375
FDX27,OUT035,1537.1082
FDV40,OUT018,947.35736
FDT45,OUT027,1707.8607
FDS47,OUT019,311.556
FDR45,OUT035,3971.6738
FDB03,OUT045,3905.1736
FDO49,OUT035,897.25055
FDU60,OUT027,4304.8364
FDB26,OUT018,617.96173
FDB46,OUT017,3450.9702
FDQ37,OUT019,531.65845
FDN03,OUT017,4144.4097
NCX30,OUT045,4171.0366
FDK32,OUT019,403.15784
DRM47,OUT013,3124.8362
NCO02,OUT046,1135.6868
FDP04,OUT013,1053.1047
NCO43,OUT049,1668.2344
FDD59,OUT013,1302.7885
FDQ10,OUT017,2863.2556
FDW45,OUT035,2453.3813
NCK30,OUT049,4022.4956
FDU31,OUT018,3130.7747
NCQ17,OUT019,346.31088
FDN01,OUT017,2835.5264
FDZ19,OUT049,2858.676
DRG37,OUT017,2460.4263
FDE32,OUT045,684.85614
FDO34,OUT049,2716.2822
FDM04,OUT019,55.73017
FDZ25,OUT049,2874.0186
FDU08,OUT049,1610.1598
NCW30,OUT045,4085.3938
NCM18,OUT013,979.6598
FDS22,OUT035,721.7825
NCH18,OUT017,3916.7292
FDC23,OUT013,2893.9805
FDY46,OUT013,3122.6218
NCU06,OUT046,3838.3022
FDX57,OUT045,1544.9402
FDX36,OUT027,5705.221
FDL16,OUT045,817.64404
FDT16,OUT010,965.26575
FDN16,OUT018,1442.2715
FDC03,OUT046,3154.0935
DRF60,OUT013,3905.4736
FDS27,OUT027,5206.842
FDP33,OUT010,780.4886
FDJ36,OUT018,1451.0565
NCR42,OUT013,666.2765
FDV14,OUT017,1369.7817
NCP42,OUT035,3133.9485
FDB50,OUT027,2180.7932
NCC30,OUT027,4670.081
FDA23,OUT018,1452.1444
FDW16,OUT017,1423.0251
FDQ52,OUT010,403.8385
FDB58,OUT049,2293.998
NCP29,OUT049,1072.0364
NCM05,OUT045,4171.741
FDO25,OUT013,3545.4424
NCM54,OUT046,2063.0115
NCL54,OUT046,2865.272
FDL39,OUT010,523.84314
FDF53,OUT018,2677.862
NCQ42,OUT035,2060.995
FDF58,OUT013,1022.2932
FDZ04,OUT035,1071.6841
FDE26,OUT019,388.12857
FDS60,OUT017,2929.5645
FDV58,OUT017,3089.5542
FDM04,OUT045,840.9356
FDE08,OUT035,2453.3813
NCB43,OUT049,3139.9463
FDU11,OUT010,400.41388
FDF22,OUT019,542.32697
FDE24,OUT013,2135.563
DRJ49,OUT046,2113.0732
NCQ53,OUT035,3866.3735
NCL41,OUT013,670.32214
FDR22,OUT013,1775.621
FDH04,OUT035,1509.9547
DRH15,OUT045,717.2753
FDY40,OUT049,823.55853
NCI17,OUT035,1538.7914
NCC18,OUT013,2841.3516
FDY28,OUT027,5638.9897
FDB45,OUT027,2701.7168
NCL30,OUT018,1831.2567
FDM10,OUT017,3449.7449
FDH22,OUT027,3227.2664
NCZ53,OUT017,3136.1628
NCI18,OUT013,3695.64
FDH14,OUT027,3281.8503
FDR36,OUT027,1133.3651
FDW01,OUT045,2473.6038
FDK02,OUT027,2969.746
FDJ02,OUT018,2237.2996
FDU55,OUT013,4283.249
NCV18,OUT027,2414.72
FDH14,OUT018,1903.707
FDZ37,OUT045,1423.0251
FDX49,OUT049,3821.794
NCD43,OUT046,1669.5717
FDZ07,OUT013,980.3112
FDK43,OUT035,2062.6658
FDR32,OUT018,3526.574
FDT39,OUT013,2450.2297
NCV54,OUT017,1978.3539
FDF38,OUT018,500.45035
FDV60,OUT046,3097.113
FDH44,OUT027,3836.1152
FDS21,OUT046,1004.15393
NCL41,OUT045,688.9018
FDM46,OUT017,1530.9594
FDU27,OUT045,823.7929
NCJ54,OUT017,3820.0981
DRG51,OUT018,2431.0002
NCA29,OUT019,444.45242
FDR47,OUT045,3136.1628
NCL19,OUT027,3250.8198
DRG01,OUT049,1275.8462
FDG10,OUT046,937.8021
NCV05,OUT049,2450.7893
NCH18,OUT019,670.6376
FDV14,OUT018,1154.0441
DRJ23,OUT035,3136.1628
DRJ11,OUT046,3142.1606
FDZ03,OUT017,3148.6826
FDI27,OUT010,37.011204
FDJ14,OUT018,1129.161
FDU32,OUT017,1978.3539
FDD47,OUT027,4587.8823
DRF36,OUT035,3136.1628
FDM21,OUT046,4048.2944
FDV10,OUT018,488.68677
FDH60,OUT018,2888.9521
FDX47,OUT010,384.48175
FDT19,OUT019,368.85013
FDO11,OUT045,4093.7642
FDH24,OUT027,3894.9446
FDL02,OUT018,1452.3937
FDB02,OUT049,2849.4756
FDA43,OUT046,3139.9463
FDG52,OUT045,814.8197
DRC12,OUT013,3124.8362
FDY37,OUT018,1931.5028
NCU18,OUT045,2150.8708
FDU09,OUT035,938.9325
DRJ25,OUT027,1353.6238
DRE12,OUT018,1677.3534
DRL47,OUT017,2044.3248
DRK01,OUT046,1539.1437
FDC22,OUT019,424.98038
FDG44,OUT013,876.23456
FDW04,OUT035,2123.6606
FDK09,OUT049,3804.5195
NCN43,OUT035,2033.0172
FDG04,OUT049,3139.9463
FDH32,OUT010,262.78284
DRI47,OUT017,2466.238
DRE15,OUT013,1158.9729
FDY11,OUT035,1141.4833
FDO60,OUT049,719.6684
FDQ20,OUT018,489.7744
FDO57,OUT027,4179.9697
FDT14,OUT019,349.8406
FDA57,OUT049,714.276
DRN35,OUT017,688.9018
FDJ03,OUT046,823.55853
FDX28,OUT017,1667.8821
DRE25,OUT045,1446.8453
FDR09,OUT046,4070.9004
FDB23,OUT035,3726.001
FDO08,OUT045,2635.2715
FDQ23,OUT049,1668.2344
FDW04,OUT013,2098.2522
DRK13,OUT010,375.7713
NCL17,OUT027,3246.706
FDY21,OUT035,3133.9485
FDJ38,OUT027,4932.6543
FDA37,OUT019,407.79584
FDV43,OUT013,699.0947
FDL36,OUT046,1504.1582
FDD53,OUT045,713.9236
FDZ19,OUT010,451.70544
FDV21,OUT045,2062.6658
NCL54,OUT018,2631.4568
DRI47,OUT027,3757.4043
DRG03,OUT049,2462.4426
FDG21,OUT013,2445.4688
FDW03,OUT018,1452.3937
NCI55,OUT046,2035.0333
DRC36,OUT019,481.15125
FDH22,OUT017,2060.995
FDV20,OUT045,2073.5989
NCU41,OUT027,5243.859
FDN46,OUT027,2702.1013
FDK50,OUT045,2621.597
NCA05,OUT027,3740.4338
DRH01,OUT018,2625.7195
FDT08,OUT018,2221.521
FDM08,OUT018,3399.4785
FDZ07,OUT035,1004.3883
FDS22,OUT017,813.3084
FDV35,OUT027,3770.2346
FDI28,OUT010,252.01852
FDW58,OUT027,2701.7168
FDT52,OUT045,3929.249
FDY34,OUT046,2636.701
FDR10,OUT046,2588.4683
FDK57,OUT017,1978.3539
FDR02,OUT027,2685.3171
FDX49,OUT046,3760.708
FDQ20,OUT046,714.276
DRK23,OUT045,3975.108
NCW06,OUT046,3139.9463
FDR31,OUT017,2480.9258
NCE43,OUT013,2698.9578
DRO59,OUT027,2184.9075
FDN09,OUT049,3887.8506
FDR11,OUT046,2603.7703
FDO57,OUT013,2604.0745
NCX18,OUT017,3144.7283
FDB05,OUT018,3840.766
FDQ08,OUT018,771.29254
NCG43,OUT035,1530.9594
FDJ56,OUT013,1649.3027
FDA13,OUT010,-58.750843
FDO56,OUT017,1900.7157
FDB37,OUT018,3573.45
FDZ02,OUT018,1321.966
FDQ24,OUT046,4041.6301
FDM16,OUT013,1155.2887
FDU35,OUT049,1610.1598
FDT35,OUT035,2732.3691
NCX30,OUT049,3753.3374
FDG04,OUT017,3133.9485
FDI12,OUT035,1375.9305
FDE35,OUT035,993.937
NCP14,OUT027,2701.7168
NCY53,OUT045,1792.073
FDP49,OUT017,938.9325
FDQ04,OUT017,715.6336
FDM39,OUT035,2909.2886
FDO58,OUT019,418.4638
FDC56,OUT017,1917.5541
NCQ54,OUT046,2716.2822
FDV10,OUT027,1177.3192
NCK17,OUT046,715.9177
NCF55,OUT027,1146.157
FDV33,OUT013,4092.9465
NCH29,OUT019,294.96295
FDA37,OUT027,3187.1848
FDH46,OUT018,1440.9341
FDS25,OUT035,1799.6978
FDH04,OUT027,2517.0415
FDX52,OUT046,3151.8792
NCD42,OUT017,688.9018
FDW47,OUT017,2033.0172
FDL25,OUT027,2548.6108
NCJ06,OUT010,370.27936
FDY09,OUT013,2841.3516
FDS40,OUT046,685.20856
FDH41,OUT017,3438.4504
FDG38,OUT035,1375.9305
FDU03,OUT027,4781.396
FDV20,OUT046,2075.0283
DRB13,OUT045,3148.6826
NCQ30,OUT013,1961.4384
NCH06,OUT013,3919.5195
FDU50,OUT018,1658.3817
NCO42,OUT019,385.76532
FDW09,OUT018,1068.4601
FDH04,OUT013,1398.9484
FDC21,OUT045,1675.3682
FDL21,OUT049,719.8381
FDM46,OUT010,326.61304
FDT22,OUT019,205.84784
FDB28,OUT035,3103.122
FDI12,OUT018,1178.3324
FDA28,OUT045,2075.269
FDF59,OUT013,2044.079
FDM45,OUT027,3218.6694
FDQ56,OUT017,1351.3938
FDR46,OUT049,2468.2544
FDT01,OUT013,3438.637
FDD16,OUT027,2130.7087
NCU30,OUT010,392.12006
FDM40,OUT010,310.93304
FDI56,OUT035,1503.8059
NCS30,OUT013,2044.079
FDU08,OUT017,1609.8075
FDX51,OUT027,5206.842
FDA43,OUT045,3144.7283
FDX59,OUT010,-58.750843
FDC37,OUT018,1453.4816
FDP58,OUT013,3514.1428
NCY42,OUT035,2150.8708
FDF21,OUT018,2876.6157
FDU10,OUT027,1172.7041
DRL47,OUT018,1823.0391
FDA58,OUT018,3424.2012
FDJ22,OUT049,3139.9463
FDK50,OUT046,2596.273
FDO38,OUT035,1301.0663
DRF60,OUT035,3892.6538
NCZ42,OUT019,659.8251
FDD35,OUT049,1890.9983
FDL25,OUT045,1509.9547
FDJ16,OUT013,914.204
DRK59,OUT049,3965.495
FDI50,OUT046,3879.346
NCB19,OUT045,1369.7817
DRI37,OUT035,987.78815
FDA14,OUT027,3740.4338
FDC08,OUT018,3507.5012
FDS45,OUT046,1675.1337
FDI21,OUT049,1077.5984
DRJ47,OUT035,2858.874
DRE37,OUT027,4901.7065
FDT55,OUT018,2370.2375
NCG42,OUT027,3312.9893
FDA31,OUT049,2859.8713
NCW42,OUT046,3670.516
FDF50,OUT017,3136.1628
FDK56,OUT049,3139.9463
FDX10,OUT035,691.005
NCK07,OUT027,4106.294
FDZ49,OUT017,3718.2598
FDR33,OUT013,1677.3369
FDO44,OUT018,1566.2131
FDA20,OUT046,3139.9463
NCL30,OUT045,2060.995
FDI05,OUT019,301.90698
FDQ12,OUT018,3523.336
FDH47,OUT017,1540.0464
FDH34,OUT018,2874.3284
FDF29,OUT046,2125.09
FDG40,OUT018,458.99683
NCE18,OUT017,4171.0366
FDP21,OUT010,506.91583
FDY50,OUT013,1387.5974
FDB36,OUT049,2125.09
NCZ29,OUT049,2064.6821
FDU20,OUT018,1654.3805
FDO56,OUT013,1850.8033
FDW31,OUT049,3094.8987
DRH59,OUT013,1158.9729
NCB30,OUT017,3133.2546
FDK43,OUT027,3154.4834
FDW43,OUT045,3873.3179
NCL19,OUT017,2150.8708
FDJ27,OUT046,1670.2272
FDC45,OUT046,2716.2822
FDY40,OUT035,826.42426
NCM41,OUT035,1503.8059
NCK18,OUT019,414.64963
FDP37,OUT049,2113.0732
FDA27,OUT027,6111.6494
NCX30,OUT035,3726.191
FDR09,OUT017,4024.7483
FDG08,OUT027,4681.871
NCU30,OUT013,2600.2603
FDB16,OUT017,1369.7817
FDM16,OUT017,1179.3656
FDC48,OUT013,1302.1372
NCF18,OUT046,3139.9463
FDU46,OUT018,1142.8341
FDH41,OUT018,3128.4873
NCN42,OUT010,381.5246
FDU49,OUT046,1401.0721
FDB20,OUT027,2257.6907
FDG50,OUT019,282.35663
FDW20,OUT045,2033.0172
NCO55,OUT049,1696.2684
FDX48,OUT046,2477.7446
FDU48,OUT046,2113.0732
FDR48,OUT019,331.39435
FDK27,OUT013,2002.2666
FDT35,OUT013,2646.0354
FDN12,OUT049,1696.8817
NCE31,OUT019,7.959792
FDL21,OUT017,721.7825
FDV56,OUT017,1675.3682
FDR16,OUT017,3450.9702
NCP41,OUT049,1696.2684
FDJ27,OUT013,1649.954
FDA07,OUT017,2031.7856
FDK55,OUT049,1417.2286
FDM33,OUT049,3660.104
FDY46,OUT046,3139.9463
FDD36,OUT046,1876.7377
FDB12,OUT027,2655.1682
FDF28,OUT019,399.9069
NCE07,OUT019,382.07147
FDW50,OUT027,4094.1113
NCW18,OUT017,3864.1592
NCJ17,OUT019,313.7405
DRZ24,OUT010,378.16837
FDS07,OUT035,1893.091
NCW05,OUT010,353.31458
FDZ22,OUT018,1125.5343
FDK02,OUT046,1883.0613
FDZ45,OUT027,5298.017
FDL25,OUT046,1422.7906
FDS08,OUT045,2833.312
NCZ42,OUT027,6179.2715
FDX57,OUT035,1544.9402
FDF21,OUT046,3151.8792
FDJ56,OUT018,1312.9315
FDX10,OUT013,666.9279
DRG48,OUT035,2466.238
DRN37,OUT046,2718.4966
NCY41,OUT018,473.16455
FDN28,OUT045,1675.3682
FDE34,OUT045,2944.7727
FDR10,OUT045,2619.3826
FDC32,OUT017,1503.8059
DRG13,OUT046,2619.799
FDP59,OUT049,1675.1337
NCT53,OUT010,431.5091
FDL57,OUT027,6030.5083
FDN32,OUT010,506.77313
FDK09,OUT018,3505.2139
FDA52,OUT010,341.87485
FDC57,OUT049,3151.8792
FDI09,OUT035,3905.1736
NCB07,OUT046,3082.9658
FDP26,OUT035,1669.2194
FDP40,OUT027,3013.8164
FDL15,OUT013,2458.2957
FDV07,OUT046,1792.4253
FDS03,OUT017,1071.6841
